0.939449	0.338869	Chichén-Itzá
0.608373	0.208138	Chiautla de Tapia
0.59917	0.277089	Chiautla
0.809702	0.108563	Estado de Chiapas
0.792819	0.120044	Chiapa de Corzo
0.94812	0.219891	Chetumal
0.96024	0.338286	Chemax
0.868228	0.265783	Champotón
0.598663	0.261214	Chalco de Díaz Covarrubias
0.636824	0.367905	Cerro Azul
0.723476	0.21476	Catemaco
0.70235	0.212188	Carlos A. Carrillo
0.574097	0.412646	Cardenas
0.78082	0.191548	Cárdenas
0.579923	0.257444	Capulhuac
0.99619	0.366927	Cancún
0.875675	0.246746	Estado de Campeche
0.874762	0.293067	Campeche
0.600451	0.64773	Camargo
0.609483	0.279284	Calpulalpan
0.89048	0.322418	Calkiní
0.574901	0.255769	Calimaya de Díaz González
0.568394	0.340589	Cadereyta de Montes
0.562853	0.610629	Cadereyta
0.571994	0.260737	Cacalomacan
0.820706	0.0252549	Cacahoatán
0.796766	0.135993	Bochil
0.690951	0.252274	Boca del Río
0.784249	0.125064	Berriozábal
0.621483	0.351011	Benito Juárez
0.663332	0.279299	Banderilla
0.841454	0.180807	Balancán de Domínguez
0.945167	0.229119	Bacalar
0.589156	0.273663	Azcapotzalco
0.603464	0.21928	Axochiapan
0.61389	0.24167	Atlixco
0.602593	0.247956	Atlautla
0.566468	0.290986	Atlacomulco
0.586702	0.279107	Ciudad López Mateos
0.608184	0.219644	Atencingo
0.653806	0.161579	Asunción Nochixtlán
0.62354	0.269593	Apizaco
0.589645	0.300645	Apaxco de Ocampo
0.596619	0.235308	San Pedro Apatlaco
0.613404	0.286061	Apan
0.712531	0.224417	Angel R. Cabadas
0.595672	0.233973	Anenecuilco
0.633057	0.423773	Anahuac
0.626792	0.249295	Amozoc de Mota
0.602993	0.253592	Amecameca de Juárez
0.702107	0.234113	Heroica Alvarado
0.653177	0.289093	Altotonga
0.651422	0.211861	Altepexi
0.630299	0.434242	Altamira
0.747262	0.200048	Allende
0.625796	0.463504	Aldama
0.639002	0.352353	Álamo
0.652763	0.212384	Ajalpan
0.755431	0.199161	Agua Dulce
0.597145	0.316922	Actopan
0.730073	0.188646	Acayucan
0.635377	0.245661	Acatzingo de Hidalgo
0.626672	0.202666	Acatlán de Osorio
0.565929	0.128647	Acapulco de Juárez
0.799556	0.111611	Acala
0.629891	0.252502	Acajete
0.569834	0.261891	San Antonio Acahualco
0.601447	0.259179	Miraflores
0.573161	0.259298	Santiago Tlacotepec
0.67114	0.137766	San Antonio de la Cal
0.574886	0.62575	Hidalgo
0.796494	0.179469	Río de Teapa
0.639706	0.264669	El Carmen Tequesquitla
0.630809	0.264153	Huamantla
0.62058	0.256342	Santo Toribio Xicohtzingo
0.621808	0.262382	La Magdalena Tlaltelulco
0.620369	0.258676	Zacatelco
0.621685	0.264381	Tlaxcala de Xicohtencatl
0.621551	0.256066	Papalotla
0.621609	0.254853	Tenancingo
0.622935	0.253664	Vicente Guerrero
0.768275	0.0858294	Tonalá
0.76346	0.0940541	Arriaga
0.598231	0.279514	Tezoyuca
0.61838	0.24951	San Andrés Cholula
0.608356	0.208055	Ciudad de Chiautla de Tapia
0.996173	0.362144	Alfredo V. Bonfil
0.687725	0.255145	Las Amapolas
0.63261	0.426676	Tampico
0.646685	0.354729	Alto Lucero
0.713996	0.191135	Juan Rodríguez Clara
0.575384	0.265138	San Mateo Otzacatipan
0.575736	0.263689	Santa María Totoltepec
0.578488	0.261402	San Pedro Tultepec
0.576579	0.255759	San Antonio la Isla
0.580065	0.264602	San Mateo Atarasquíllo
0.584551	0.264925	San Lorenzo Acopilco
0.590089	0.268767	Benito Juarez
0.592082	0.271225	Venustiano Carranza
